Country,Language,variable,value,Correct
Malaysia,English,zav1.5,had the cold water,2
South Africa,English,zav1.5,had the cold water,2
USA,English,zav1.5,had the cold water,2
USA,English,zav1.5,had the cold water felt,2
USA,English,zav1.5,had the water,0
USA,English,zav1.5,had the water felt,0
USA,English,zav1.5,had the water felt cold,2
India,English,zav1.5,had water felt cold,2
South Africa,English,zav1.5,had water felt cold,2
India,English,zav1.5,had you felt the cold water,2
India,English,zav1.5,has cold water,2
USA,English,zav1.5,hat the cold water,2
Australia,English,zav1.5,he felt cold water,2
New Zealand,English,zav1.5,he felt cold water,2
The Netherlands,English,zav1.5,he felt cold water,2
UK,English,zav1.5,he felt cold water,2
United Arab Emirates,English,zav1.5,he felt cold water,2
USA,English,zav1.5,he felt cold water,2
USA,English,zav1.5,he felt cold water ,2
USA,English,zav1.5,He felt cold water ,2
USA,English,zav1.5,He felt cold water.,2
USA,English,zav1.5,he felt the cold,2
USA,English,zav1.5,He felt the cold,2
Australia,English,zav1.5,he felt the cold water,2
India,English,zav1.5,he felt the cold water,2
Tanzania,English,zav1.5,HE FELT THE COLD WATER,2
United Arab Emirates,English,zav1.5,he felt the cold water,2
United Arab Emirates,English,zav1.5,He felt the cold water,2
USA,English,zav1.5,he felt the cold water,2
USA,English,zav1.5,He felt the cold water,2
New Zealand,English,zav1.5,he felt the cold weather,2
New Zealand,English,zav1.5,he felt the water,0
Nigeria,English,zav1.5,HE FELT THE WATER,0
The Netherlands,English,zav1.5,He felt the water,0
USA,English,zav1.5,he felt the water,0
USA,English,zav1.5,He felt the water,0
India,English,zav1.5,he felt the water cold,0
USA,English,zav1.5,He felt the water cold,0
UK,English,zav1.5,he had cold water,2
USA,English,zav1.5,he had cold water,2
Tanzania,English,zav1.5,he had felt cold water,2
USA,English,zav1.5,he had felt cold water,2
USA,English,zav1.5,he had felt the cold water,2
USA,English,zav1.5,he had felt the water and it was cold,2
USA,English,zav1.5,He water felt cold,1
USA,English,zav1.5,He water felt cold.,1
USA,English,zav1.5,I felt her cold vagina,0
India,English,zav1.5,in deep,0
USA,English,zav1.5,le feutre a eu de l'eau froide ,0
Tanzania,English,zav1.5,life time,0
Australia,English,zav1.5,NA,0
India,English,zav1.5,NA,0
Malaysia,English,zav1.5,NA,0
New Zealand,English,zav1.5,NA,0
South Africa,English,zav1.5,NA,0
UK,English,zav1.5,NA,0
United Arab Emirates,English,zav1.5,NA,0
USA,English,zav1.5,NA,0
Tanzania,English,zav1.5,NONE,0
India,English,zav1.5,nxnxnxb dbdjdjxdkncncm,0
Canada,English,zav1.5,she felt the cold water,2
USA,English,zav1.5,she felt the cold water,2
USA,English,zav1.5,She had felt cold,2
USA,English,zav1.5,Te water felt cold,1
Tanzania,English,zav1.5,the   cold   water  letf,2
Tanzania,English,zav1.5,the   cold water   had felt,2
Tanzania,English,zav1.5,THE  WALTER FELT COLD,1
Nigeria,English,zav1.5,the  water  felt cold,1
USA,English,zav1.5,The  water felt  cold,1
India,English,zav1.5,the  water felt cold,1
Tanzania,English,zav1.5,the buckup,0
India,English,zav1.5,the cold felt water,2
USA,English,zav1.5,the cold felt water,2
USA,English,zav1.5,the cold had felt,0
Tanzania,English,zav1.5,the cold walter had felt,2
USA,English,zav1.5,the cold water,2
India,English,zav1.5,the cold water fefelt,2
India,English,zav1.5,the cold water fell,2
Australia,English,zav1.5,the cold water felt,2
India,English,zav1.5,the cold water felt,2
India,English,zav1.5,The cold water felt,2
New Zealand,English,zav1.5,the cold water felt,2
South Africa,English,zav1.5,the cold water felt,2
Tanzania,English,zav1.5,the cold water felt,2
UK,English,zav1.5,the cold water felt,2
USA,English,zav1.5,the cold water felt,2
USA,English,zav1.5,The cold water felt,2
India,English,zav1.5,the cold water felt ,2
UK,English,zav1.5,The cold water felt ,2
USA,English,zav1.5,the cold water felt ,2
USA,English,zav1.5,The cold water felt ,2
USA,English,zav1.5,the cold water felt had,0
India,English,zav1.5,the cold water had,1
South Africa,English,zav1.5,the cold water had,1
United Arab Emirates,English,zav1.5,the cold water had,1
India,English,zav1.5,the cold water had felt,2
New Zealand,English,zav1.5,the cold water had felt,2
South Africa,English,zav1.5,the cold water had felt,2
Tanzania,English,zav1.5,the cold water had felt,2
Tanzania,English,zav1.5,The cold water had felt,2
UK,English,zav1.5,the cold water had felt,2
United Arab Emirates,English,zav1.5,the cold water had felt,2
USA,English,zav1.5,the cold water had felt,2
USA,English,zav1.5,The cold water had felt,2
Malaysia,English,zav1.5,The cold water left,2
USA,English,zav1.5,the cold water was,2
India,English,zav1.5,the cold water was felt,2
India,English,zav1.5,the cold ws,0
India,English,zav1.5,the felt cold water,0
Nigeria,English,zav1.5,THE FELT COLD WATER,0
USA,English,zav1.5,the felt water cold,0
Tanzania,English,zav1.5,the felt water had  could,0
Tanzania,English,zav1.5,the felt water had cold,0
Tanzania,English,zav1.5,the had cold felt water,0
Tanzania,English,zav1.5,the had felt cold water,0
Tanzania,English,zav1.5,the he cold felt water ,0
Tanzania,English,zav1.5,THE WALTER FELT COLD,1
USA,English,zav1.5,the wate felt cold,1
South Africa,English,zav1.5,The wate felt cold.,1
India,English,zav1.5,the water  felt cold,1
USA,English,zav1.5,the water  felt cold,1
Tanzania,English,zav1.5,the water cold felt,0
Tanzania,English,zav1.5,the water could had felt,0
Tanzania,English,zav1.5,the water feit cold,1
USA,English,zav1.5,the water feld cold,1
USA,English,zav1.5,The water feld cold,1
USA,English,zav1.5,the water feld cold ,1
USA,English,zav1.5,The water feld cold ,1
USA,English,zav1.5,the water felt cod,1
USA,English,zav1.5,the water felt col,1
Australia,English,zav1.5,the water felt cold,1
Australia,English,zav1.5,The water felt cold,1
Canada,English,zav1.5,the water felt cold,1
Canada,English,zav1.5,The water felt cold,1
India,English,zav1.5,the water felt cold,1
India,English,zav1.5,The water felt cold,1
India,English,zav1.5,THE WATER FELT COLD,1
Malaysia,English,zav1.5,the water felt cold,1
Malaysia,English,zav1.5,The water felt cold,1
New Zealand,English,zav1.5,the water felt cold,1
New Zealand,English,zav1.5,The water felt cold,1
Nigeria,English,zav1.5,the water felt cold,1
Nigeria,English,zav1.5,THE WATER FELT COLD,1
South Africa,English,zav1.5,the water felt cold,1
Tanzania,English,zav1.5,the water felt cold,1
Tanzania,English,zav1.5,The water felt cold,1
The Netherlands,English,zav1.5,the water felt cold,1
The Netherlands,English,zav1.5,The water felt cold,1
UK,English,zav1.5,the water felt cold,1
UK,English,zav1.5,The water felt cold,1
United Arab Emirates,English,zav1.5,the water felt cold,1
United Arab Emirates,English,zav1.5,The water felt cold,1
USA,English,zav1.5,the water felt cold,1
USA,English,zav1.5,The water felt cold,1
USA,English,zav1.5,THE WATER FELT COLD,1
Australia,English,zav1.5,the water felt cold ,1
Canada,English,zav1.5,the water felt cold ,1
Canada,English,zav1.5,The water felt cold ,1
India,English,zav1.5,the water felt cold ,1
Malaysia,English,zav1.5,the water felt cold ,1
New Zealand,English,zav1.5,the water felt cold ,1
The Netherlands,English,zav1.5,The water felt cold ,1
UK,English,zav1.5,the water felt cold ,1
United Arab Emirates,English,zav1.5,the water felt cold ,1
USA,English,zav1.5,the water felt cold ,1
USA,English,zav1.5,The water felt cold ,1
Canada,English,zav1.5,the water felt cold.,1
Canada,English,zav1.5,The water felt cold.,1
Malaysia,English,zav1.5,The water felt cold.,1
The Netherlands,English,zav1.5,The water felt cold.,1
UK,English,zav1.5,The water felt cold.,1
United Arab Emirates,English,zav1.5,the water felt cold.,1
United Arab Emirates,English,zav1.5,The water felt cold.,1
USA,English,zav1.5,the water felt cold.,1
USA,English,zav1.5,The water felt cold.,1
UK,English,zav1.5,The water felt cold. ,1
USA,English,zav1.5,the water felt cold. ,1
USA,English,zav1.5,The water felt cold. ,1
India,English,zav1.5,the water felt cool,1
USA,English,zav1.5,the water felt cool,1
USA,English,zav1.5,the water felt good,0
India,English,zav1.5,the water felt hot,0
USA,English,zav1.5,the water felt hot,0
Australia,English,zav1.5,the water felt old,1
India,English,zav1.5,the water felt was cold.,2
USA,English,zav1.5,the water feltcold,1
USA,English,zav1.5,the water flet old,1
India,English,zav1.5,the water fritr cold,1
USA,English,zav1.5,the water had  felt cold,2
Tanzania,English,zav1.5,the water had a cold felt,0
USA,English,zav1.5,the water had called,0
India,English,zav1.5,the water had cold,2
Malaysia,English,zav1.5,the water had cold,2
Malaysia,English,zav1.5,The water had cold,2
Tanzania,English,zav1.5,the water had cold,2
Tanzania,English,zav1.5,The water had cold,2
UK,English,zav1.5,the water had cold,2
United Arab Emirates,English,zav1.5,the water had cold,2
USA,English,zav1.5,the water had cold,2
India,English,zav1.5,the water had cold felt,2
South Africa,English,zav1.5,the water had cold felt,2
Tanzania,English,zav1.5,The water had cold felt,2
USA,English,zav1.5,the water had cold felt,2
USA,English,zav1.5,the water had cold fet,2
Malaysia,English,zav1.5,the water had cold left,2
Malaysia,English,zav1.5,the water had cold.,2
India,English,zav1.5,the water had feld cold,2
India,English,zav1.5,the water had felt,0
USA,English,zav1.5,the water had felt,0
Australia,English,zav1.5,the water had felt cold,2
Canada,English,zav1.5,the water had felt cold,2
India,English,zav1.5,the water had felt cold,2
Malaysia,English,zav1.5,the water had felt cold,2
South Africa,English,zav1.5,the water had felt cold,2
Tanzania,English,zav1.5,the water had felt cold,2
Tanzania,English,zav1.5,The water had felt cold,2
UK,English,zav1.5,the water had felt cold,2
United Arab Emirates,English,zav1.5,the water had felt cold,2
USA,English,zav1.5,the water had felt cold,2
USA,English,zav1.5,The water had felt cold,2
USA,English,zav1.5,the water had felt cold ,2
USA,English,zav1.5,the water had felt cold.,2
USA,English,zav1.5,The water had felt cold.,2
USA,English,zav1.5,the water had felt good,0
India,English,zav1.5,the water had felt the cold,2
USA,English,zav1.5,The water had feltncold,0
USA,English,zav1.5,the water had the cold felt,0
USA,English,zav1.5,the water haf felt cold,2
USA,English,zav1.5,the water has felt cold,2
USA,English,zav1.5,the water he had felt cold,2
USA,English,zav1.5,the water hfelt coldad ,2
UK,English,zav1.5,the water was cold,2
USA,English,zav1.5,the water was cold,2
USA,English,zav1.5,the water was cold ,2
India,English,zav1.5,the water was cool,2
USA,English,zav1.5,the watter felt cold,1
USA,English,zav1.5,the watwr felt cold,1
USA,English,zav1.5,the wayer felt cold,1
USA,English,zav1.5,the wayer felt cold had,0
UK,English,zav1.5,the weather felt cold,2
USA,English,zav1.5,the weather felt cold,2
USA,English,zav1.5,the winter felt cold,2
UK,English,zav1.5,the wtaer felt cold,1
India,English,zav1.5,thethe waterwater feltfelt hadhad cold,0
USA,English,zav1.5,thw water felt cold,1
USA,English,zav1.5,tinha água muito fria,0
India,English,zav1.5,"tyheb ehewvfguaicjhsdo;vkdflbkdjh,",0
Tanzania,English,zav1.5,water felt cold,2
USA,English,zav1.5,water felt cold,2
South Africa,English,zav1.5,water felt cold ,2
India,English,zav1.5,water had cold felt,0
USA,English,zav1.5,water had feld cold,1
Australia,English,zav1.5,water had felt cold,1
Canada,English,zav1.5,water had felt cold,1
India,English,zav1.5,water had felt cold,1
Malaysia,English,zav1.5,water had felt cold,1
UK,English,zav1.5,water had felt cold,1
USA,English,zav1.5,water had felt cold,1
USA,English,zav1.5,Water had felt cold.,1
India,English,zav1.5,water had felt the cold,2
USA,English,zav1.5,water had felt the cold,2
USA,English,zav1.5,yes,0
Australia,English,zav1.5,,0
Canada,English,zav1.5,,0
India,English,zav1.5,,0
Malaysia,English,zav1.5,,0
New Zealand,English,zav1.5,,0
Nigeria,English,zav1.5,,0
South Africa,English,zav1.5,,0
Tanzania,English,zav1.5,,0
The Netherlands,English,zav1.5,,0
UK,English,zav1.5,,0
United Arab Emirates,English,zav1.5,,0
USA,English,zav1.5,,0
India,English,zav1.6,185,0
USA,English,zav1.6, gave the new movie,1
Tanzania,English,zav1.6, new movie was given,2
India,English,zav1.6, the movie was new,1
USA,English,zav1.6,"""The movie was new.""",1
India,English,zav1.6,awesome,0
India,English,zav1.6,bangbang,0
USA,English,zav1.6,f,0
Tanzania,English,zav1.6,father,0
USA,English,zav1.6,foi ver um novo filme,0
Tanzania,English,zav1.6,gave movie was new,2
Malaysia,English,zav1.6,gave new movie,2
Tanzania,English,zav1.6,gave new movie,2
Australia,English,zav1.6,gave the movie,2
Australia,English,zav1.6,gave the new movie,1
Canada,English,zav1.6,gave the new movie,1
India,English,zav1.6,gave the new movie,1
Malaysia,English,zav1.6,gave the new movie,1
South Africa,English,zav1.6,gave the new movie,1
Tanzania,English,zav1.6,gave the new movie,1
UK,English,zav1.6,gave the new movie,1
United Arab Emirates,English,zav1.6,gave the new movie,1
USA,English,zav1.6,gave the new movie,1
USA,English,zav1.6,Gave the new movie,1
USA,English,zav1.6,GAve the new movie,1
Canada,English,zav1.6,gave the new movie ,1
UK,English,zav1.6,gave the new movie ,1
USA,English,zav1.6,gave the new movie ,1
USA,English,zav1.6,gave the new movie was ,2
USA,English,zav1.6,Gave the new movie.,1
Tanzania,English,zav1.6,gave the new movies,1
USA,English,zav1.6,gave the woman the booty call,0
Malaysia,English,zav1.6,gave was the movie,2
USA,English,zav1.6,gave was the movie,2
India,English,zav1.6,gave was the new movie,2
Malaysia,English,zav1.6,gave was the new movie,2
USA,English,zav1.6,gave was the new movie,2
USA,English,zav1.6,Gave was the new movie,2
USA,English,zav1.6,Gave was the new movie.,2
USA,English,zav1.6,He gave the movie,2
USA,English,zav1.6,le film a été donné,0
Tanzania,English,zav1.6,movie gave the new,2
USA,English,zav1.6,movie new gave was,0
India,English,zav1.6,movie was the new,2
South Africa,English,zav1.6,movie was the new,2
Australia,English,zav1.6,NA,0
India,English,zav1.6,NA,0
Malaysia,English,zav1.6,NA,0
New Zealand,English,zav1.6,NA,0
South Africa,English,zav1.6,NA,0
UK,English,zav1.6,NA,0
United Arab Emirates,English,zav1.6,NA,0
USA,English,zav1.6,NA,0
USA,English,zav1.6,new gave the movie,0
USA,English,zav1.6,New gave the movie,0
USA,English,zav1.6,new move was gave,2
USA,English,zav1.6,new movie ,0
Canada,English,zav1.6,new movie was gave,2
India,English,zav1.6,new movie was gave,2
Malaysia,English,zav1.6,new movie was gave,2
South Africa,English,zav1.6,new movie was gave,2
Tanzania,English,zav1.6,new movie was gave,2
USA,English,zav1.6,new movie was gave,2
USA,English,zav1.6,new movie was good,0
South Africa,English,zav1.6,new movie was the gave,0
Nigeria,English,zav1.6,new movies was  gave,2
India,English,zav1.6,new was gave movie the,0
USA,English,zav1.6,new was gave movie the,0
Tanzania,English,zav1.6,new was given movie the,0
South Africa,English,zav1.6,new was givin to me,0
UK,English,zav1.6,new was the movie,1
USA,English,zav1.6,new was the movie,1
USA,English,zav1.6,New was the movie,1
Tanzania,English,zav1.6,NONE,0
India,English,zav1.6,nznnxbxbxjxjdnxxj,0
Tanzania,English,zav1.6,person,0
USA,English,zav1.6,she gave the new movie,2
Tanzania,English,zav1.6,the    new  movie was gave,2
Tanzania,English,zav1.6,the  movie  gave  new,2
Tanzania,English,zav1.6,The  movie was new,1
India,English,zav1.6,the  new grave movie ,2
USA,English,zav1.6,the gave movie was new ,2
USA,English,zav1.6,the gave new  movie,0
USA,English,zav1.6,the gave new movie,0
India,English,zav1.6,the moive was new,1
USA,English,zav1.6,the moive was new,1
Tanzania,English,zav1.6,the move was gave,2
Australia,English,zav1.6,the move was new,1
Canada,English,zav1.6,the move was new,1
UK,English,zav1.6,the move was new,1
United Arab Emirates,English,zav1.6,the move was new,1
