"ResponseID","zav1.1","zav1.2","zav1.3","zav1.4","zav1.5","zav1.6","zav1.7","zav1.8","zav1.9","zav1.10","zav1.11","zav1.12","zav1.13","zav2.1","zav2.2","zav2.3","zav2.4","zav2.5","zav2.6","zav2.7","zav2.8","zav2.9","zav2.10","zav2.11","zav2.12","zav2.13","Country","Language","zav.code1","zav.code2","zav.code3","zav.code4","zav.code5","zav.code6","zav.code7","zav.code8","zav.code9","zav.code10","zav.code11","zav.code12","zav.code13","zav.include.strict","zav.include.primed","zav.condition"
"R_PSz1HPnSrQpPbAB","","","","","","","","","","","","","","she biols the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","was burning the tree","the ball toss once","the old man sweats","how green was the curtain","she found a glove","she roasted the potatoes","Malaysia","English",1,1,1,1,1,1,1,1,2,1,2,1,1,FALSE,TRUE,"Hot"
"R_1pS9qcvHNEVp481","","","","","","","","","","","","","","she boils the eggs","the cat had fleas ","his sunburn was painful","go for a walk","the hot water felt","the movie was new","he saw the train","the tree was burning","the ball toss once","the old man sweats","how was the curtain","she found a glove","she roasted the potatoes","Malaysia","English",1,1,1,1,2,1,1,1,2,1,1,1,1,FALSE,TRUE,"Hot"
"R_2Qyzu19suBswIy5","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go walk a path","the water felt hot","the new movie was","he saw the train","the tree was burning","the sudden ball toss","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Malaysia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_1FyP90HAuoIQ0Dk","","","","","","","","","","","","","","she boils the eggs","the cat fleas ago","his sunburn was painful","walk for a path","the water had felt","the movie was new","he saw the train","the tree was burning","the ball sudden toss","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Malaysia","English",1,2,1,1,0,1,1,1,2,1,1,1,1,FALSE,FALSE,"Hot"
"R_2tUL9RolrMew6NL","she leftovers the freezes","the cat had fleas","His forstbite was painful","go for a walk","felt the cold water","the movie was new","he saw the train","the lake was frozen","the ball toss once","the old man shivers","the cutrain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Malaysia","English",2,1,1,1,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Cold"
"R_bl4zG7yUjJ2Fh8p","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","path for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","the ball toss once","the old man sweat","the curtain was green","she found a glove","she roasted the potatoes","Malaysia","English",1,1,1,1,1,1,1,1,2,2,1,1,1,FALSE,TRUE,"Hot"
"R_cSJ7t0Ns2xixv9z","","","","","","","","","","","","","","she boils the egg","the cat had fleas","although sunburn was painful","go for a path","the water felt hot","the movie was new","he saw the train","the tree was burning","the ball sudden toss","the man of sweats","how was the curtain","she found a glove","she roasted the potatoes","Malaysia","English",1,1,1,2,1,1,1,1,2,0,1,1,1,FALSE,FALSE,"Hot"
"R_R1Ukp9DphjPSWPv","she freezes the leftovers","the cat had fleas","although he was painful","go for a walk","felt the cold water","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","how was the curtain","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Malaysia","English",1,1,0,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,"Cold"
"R_PUsdiukNDVp8aM9","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","felt the cold water","the movie was new","he saw the train","the lake was frozen","the ball toss once","the shivers old man","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Malaysia","English",1,1,1,1,1,1,1,1,2,0,1,1,1,FALSE,FALSE,"Cold"
"R_3gRxdSSuIvQAdpM","she leftovers the freezes","the cat had fleas","his frostbite was painful","a path for walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","once the ball toss","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Malaysia","English",2,1,1,2,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Cold"
"R_7Q9f6AwSBeiyzpr","","","","","","","","","","","","","","she boils the egg","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Malaysia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_2friOyDSJlDESsO","","","","","","","","","","","","","","she boils the egg","the cat had fleas","although sunbrun was painful","walk for a path","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats ","how was the green curtain","she found a glove","she roasted the potato","Malaysia","English",1,1,1,1,1,1,1,1,1,1,2,1,1,FALSE,TRUE,"Hot"
"R_3UiLpvku23iQUbr","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Malaysia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_2QYvZjlR72qDjFV","","","","","","","","","","","","","","she boiled the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","the ball toss once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Malaysia","English",1,1,1,1,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Hot"
"R_e9ivdlVnozd0TD3","","","","","","","","","","","","","","she boils the egg","cat had the fleas","his sunburn was painful","walk for a path","hot water had felt","new movie was gave","he saw the train","the tree was burning","the ball toss once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Malaysia","English",1,1,1,1,2,2,1,1,2,1,1,1,1,FALSE,TRUE,"Hot"
"R_2Pj8sP0r1imz2U0","","","","","","","","","","","","","","she boils the eggs","cat had the fleas","his sunburn was painful","go for a walk","the hot water felt","the movie was new","he saw the train","tree was the burning","toss the ball once","the old man sweats","how was the curtain","she found a glove","she roasted the potatoes","Malaysia","English",1,1,1,1,2,1,1,2,1,1,1,1,1,FALSE,TRUE,"Hot"
"R_1TCokRuJfGb2nGt","the leftovers of freezes","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Malaysia","English",2,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,TRUE,"Cold"
"R_8rdKV3ddLD3iJU1","","","","","","","","","","","","","","she boils the egg","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potato","Malaysia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_4SARB6CUOQ4dMYB","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Malaysia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_1mnleTH5vw7M0Lo","","","","","","","","","","","","","","She boils the eggs.","The cat had fleas.","His sunburn was painful.","Go for a walk.","The water felt hot.","","He saw the train.","The tree was burning.","toss the ball once.","The old man sweats.","The curtain was green.","she found a glove.","she roasted the potatoes.","Malaysia","English",1,1,1,1,1,0,1,1,1,1,1,1,1,FALSE,FALSE,"Hot"
"R_2ASCPfN6cpP9xcQ","she freezes the leftovers.","the cat had fleas.","his frostbite was painful.","go for a walk.","the water had cold.","the movie was new.","he saw the train.","the lake was frozen.","the ball sudden toss.","the old man shivers.","the curtain was green.","she found a glove.","she defrosted the meat.","","","","","","","","","","","","","","Malaysia","English",1,1,1,1,2,1,1,1,2,1,1,1,1,FALSE,TRUE,"Cold"
"R_6yzn80ksQQRpWyl","","","","","","","","","","","","","","she boils the eggs","cat had the flea","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","the ball toss once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Malaysia","English",1,1,1,1,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Hot"
"R_3KYYXXbmCJhhvVW","she freezes the leftovers","the cat had fleas","although he was painful","go for a walk","felt the cold water","the movie gave new","he saw the train","the lake was frozen","the ball toss once","the shivers of man","was the curtain green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Malaysia","English",1,1,0,1,1,2,1,1,2,2,1,1,1,FALSE,FALSE,"Cold"
"R_3hsBhA66nX2M4ng","","","","","","","","","","","","","","she boils the eggs","cat had the fleas","his sunburn was painful","go for a walk","hot water had felt","the movie was new ","he saw the train","the tree was burning","the ball toss once","the sweats old man","how was the curtain","she found a glove","she roasted the potatoes","Malaysia","English",1,1,1,1,2,1,1,1,2,2,1,1,1,FALSE,TRUE,"Hot"
"R_1lA9FkBHIdWJNjz","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Malaysia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_3lMLEg01Oo53IMO","","","","","","","","","","","","","","she boils the eggs","cat had the fleas","although sunburn was painful","go for a walk ","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the sweats of man","how was the curtain","she found a glove","she roasted the potatoes","Malaysia","English",1,1,1,1,1,1,1,1,1,2,1,1,1,FALSE,TRUE,"Hot"
"R_b2cl2vsaIctzxat","she freezes of the leftovers","the cat had fleas ago","although he was painful frostbite ","go a path for walk","the water had felt cold","the new movie was given","he saw the train","the lake should be frozen","once suddnly the ball toss","the old man shives of","how wat the curtain green","she found glove gone","she defrsted the meat","","","","","","","","","","","","","","Malaysia","English",2,2,2,2,2,2,1,2,2,2,2,2,1,FALSE,TRUE,"Cold"
"R_1pAuyBs0uJIFEWW","She freezes the leftovers","The cat had fleas","His frostbite was painful","Go for a walk ","the water felt cold","The new movie ","He saw the train","The lake was frozen","The ball toss","The old man shivers","The curtain was green","She found a glove","she defrosted the meat","","","","","","","","","","","","","","Malaysia","English",1,1,1,1,1,2,1,1,2,1,1,1,1,FALSE,TRUE,"Cold"
"R_5vjFyg7Zvh0FkWh","she freezes the letfovers","the cat had fleas","fis frostbite was painful","go walk a path","the water felt cold","the movie was new","he saw the train","the lake was frozen","the ball toss once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Malaysia","English",1,1,1,1,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Cold"
"R_0Vt4E7s4Nj9Mmcl","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","a path for walk","the water felt hot","the movie was new","he saw the train","the tree was burning","the ball sudden toss","the old man sweats","how was the curtain","she found a glove","she roasted the potatoes","Malaysia","English",1,1,1,2,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Hot"
"R_qFoO68xwEwB3xv3","she leftovers the freezes","the cat had fleas","his frosrbite was painful","a path for walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","the ball sudden toss","the old shivers man","how was the curtain","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Malaysia","English",2,1,1,2,1,1,1,1,2,0,1,1,1,FALSE,FALSE,"Cold"
"R_1XQMzQ9jhCSlZn7","","","","","","","","","","","","","","she boils the eggs","the cat has fleas","his sunburn was painful","go for a walk","felt the hot water","gave the new movie","he saw the train","the tree was burning","toss the ball once","the old man sweats","how was the curtain","she found a glove","she roasted the potatoes","Malaysia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_3hhb8lMp2ugg9dA","","","","","","","","","","","","","","She boils the eggs","The cat had fleas","His sunburn was painful","Go for a walk","The water felt hot","The movie was new","He saw the train","The tree was burning","Toss the ball once","The old man sweats","The curtain was green","She found a glove","She roasted the potatoes","Malaysia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_291fbunJG3oqZzS","she freezes the leftovers","the cat fleas ago","his frostbite was painful","walk for a path","the water had cold","new movie was gave","he saw the train","the lake was frozen","the ball toss once","the old man shivers","how was the curtain","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Malaysia","English",1,2,1,1,2,2,1,1,2,1,1,1,1,FALSE,TRUE,"Cold"
"R_1jP6BlKDYI26h3U","","","","","","","","","","","","","","she boils the egg","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the man sweats of","the curtain was green","she found a glove","she roasted the patatoes","Malaysia","English",1,1,1,1,1,1,1,1,1,2,1,1,1,FALSE,TRUE,"Hot"
"R_9YocAJ4V9P6ThVH","she feezes the leftovers","the cat had fleas","His frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw over the train","the lake was frozen","once the ball toss","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Malaysia","English",1,1,1,1,1,1,2,1,2,1,1,1,1,FALSE,TRUE,"Cold"
"R_1Lhgk7zqo5A0ui4","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Malaysia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_1NgcNLxPGlSEWGT","She freezes the leftovers.","The cat had fleas.","His frostbite was painful.","Go for a walk.","The water felt cold.","The movie was new.","He saw the train.","The lake was frozen.","Toss the ball once.","The old man shivers.","The curtain was green.","She found a glove.","She defrosted the meat.","","","","","","","","","","","","","","Malaysia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_6LKkpwAuEc49Ehb","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the new movie was","he saw the train","the lake was frozen","the once sudden toss","shivers of the man","how was the curtain","she found a glove","she defrosted the meat","","","","","","","","","","","","","","Malaysia","English",1,1,1,1,1,1,1,1,2,2,1,1,1,FALSE,TRUE,"Cold"
"R_1LXAwmg6uS24yIJ","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","Malaysia","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
